chrom,start,end,name,score,strand,samplea_counts,samplea_total,sampleb_counts,sampleb_total,samplea_percents,sampleb_percents,samplea_fraction_modified,sampleb_fraction_modified,map_pvalue,effect_size,cohen_h,cohen_h_low,cohen_h_high
chr1,206586907,206586908,.,0.1937202261600248,-,m:2,75,m:5,84,m:2.67,m:5.95,0.026666667,0.05952381,1.0,-0.0328571428571428,-0.1648573776811301,-0.1465123439841264,0.4762270993463867
chr1,206586928,206586929,.,1.6860719915271716,+,m:9,109,m:2,94,m:8.26,m:2.13,0.08256881,0.021276595,1.0,0.0587234042553191,0.2901390824865613,0.0142598975647341,0.5660182674083885
chr1,206586929,206586930,.,1.151684411962833,-,m:2,80,m:0,88,m:2.50,m:0.00,0.025,0.0,1.0,0.025,0.3175604316776168,0.0147879487751443,0.6203329145800892
chr1,206586957,206586958,.,-0.2287159070311872,+,m:2,130,m:1,109,m:1.54,m:0.92,0.015384615,0.0091743115,1.0,0.01,0.0568506071309262,-0.1976929543872678,0.3113941686491204
chr1,206586958,206586959,.,1.2844549485049583,-,m:5,67,m:1,70,m:7.46,m:1.43,0.07462686,0.014285714,1.0,0.0603411513859275,0.3137741764675924,-0.0212081953548513,0.6487565482900362
chr1,206586965,206586966,.,0.6854562182930408,+,m:7,112,m:2,90,m:6.25,m:2.22,0.0625,0.022222223,1.0,0.0377777777777777,0.2061026879146661,-0.0713529216086835,0.4835582974380159
chr1,206586966,206586967,.,-0.345507527866232,-,m:0,90,m:0,86,m:0.00,m:0.00,0.0,0.0,1.0,0.0,0.0,-0.2955520285965146,0.2955520285965146
chr1,206586988,206586989,.,1.9575989657266744,+,m:0,123,m:3,108,m:0.00,m:2.78,0.0,0.027777778,1.0,-0.03,-0.3348961596987566,0.0764383571844125,0.5933539622131008
chr1,206586989,206586990,.,-0.3454960170496406,-,m:0,87,m:0,87,m:0.00,m:0.00,0.0,0.0,1.0,0.0,0.0,-0.2971689724329853,0.2971689724329853
chr1,206586993,206586994,.,1.3001259830774077,+,m:8,107,m:2,94,m:7.48,m:2.13,0.07476635,0.021276595,1.0,0.0487234042553191,0.2611488106407155,-0.0159216993462302,0.5382193206276613
chr1,206586994,206586995,.,-0.1562098647572156,-,m:2,78,m:1,77,m:2.56,m:1.30,0.025641026,0.012987013,1.0,0.0126540126540126,0.0932235692047651,-0.2216391749451442,0.4080863133546745
chr1,206586997,206586998,.,0.4805711100767666,+,m:6,115,m:2,100,m:5.22,m:2.00,0.052173913,0.02,1.0,0.03,0.1771068078193854,-0.0908830762287022,0.4450966918674732
chr1,206586998,206586999,.,1.00399628383866,-,m:2,83,m:0,79,m:2.41,m:0.00,0.024096385,0.0,1.0,0.0240963855421686,0.3117207495594161,0.0036481973653756,0.6197933017534565
chr1,206587004,206587005,.,1.2122247006867042,+,m:0,125,m:2,107,m:0.00,m:1.87,0.0,0.018691588,1.0,-0.02,-0.2742934324984465,0.0161594462217348,0.5324274187751581
chr1,206587005,206587006,.,0.2732123340600765,-,m:3,82,m:1,87,m:3.66,m:1.15,0.036585364,0.011494253,1.0,0.0250911129800953,0.1700824615430162,-0.1315825146762839,0.4717474377623165
chr1,206587012,206587013,.,2.7961768550647434,+,m:5,126,m:0,108,m:3.97,m:0.00,0.03968254,0.0,1.0,0.04,0.4010927227439223,0.1440774866726291,0.6581079588152154
chr1,206587013,206587014,.,-0.3454885804192713,-,m:0,84,m:0,89,m:0.00,m:0.00,0.0,0.0,1.0,0.0,0.0,-0.2981511550988786,0.2981511550988786
chr1,206587017,206587018,.,0.4334265936730617,+,m:0,128,m:1,109,m:0.00,m:0.92,0.0,0.0091743115,1.0,-0.01,-0.1918593820790119,-0.0635895140057644,0.4473082781637882
chr1,206587018,206587019,.,0.2954985530935801,-,m:0,84,m:1,94,m:0.00,m:1.06,0.0,0.010638298,1.0,-0.0106382978723404,-0.2066517602931236,-0.0876240216295222,0.5009275422157696
chr1,206587020,206587021,.,0.2468273282684663,+,m:1,118,m:0,95,m:0.85,m:0.00,0.008474576,0.0,1.0,0.01,0.1843759698241154,-0.0857927633917764,0.4545447030400074
chr1,206587021,206587022,.,1.787843127218764,-,m:3,71,m:0,72,m:4.23,m:0.00,0.04225352,0.0,1.0,0.0422535211267605,0.4140648600548887,0.0862560002837468,0.7418737198260306
chr1,206587028,206587029,.,4.544574099341844,+,m:16,106,m:2,81,m:15.09,m:2.47,0.1509434,0.024691358,0.0054070291841055,0.1253086419753086,0.4824599078953512,0.1932098515545584,0.771709964236144
chr1,206587029,206587030,.,0.398507194471108,-,m:1,82,m:0,90,m:1.22,m:0.00,0.0121951215,0.0,1.0,0.0121951219512195,0.2213144382085798,-0.0779010937653519,0.5205299701825117
chr1,206587031,206587032,.,2.063899426275384,+,m:4,123,m:0,100,m:3.25,m:0.00,0.032520324,0.0,1.0,0.03,0.3626518600780881,0.0987466484340022,0.626557071722174
chr1,206587032,206587033,.,1.725548429719197,-,m:3,90,m:0,88,m:3.33,m:0.00,0.033333335,0.0,1.0,0.0333333333333333,0.3672080302426036,0.0733784590116914,0.6610376014735158
chr1,206587034,206587035,.,0.0851821924390492,+,m:3,116,m:1,102,m:2.59,m:0.98,0.02586207,0.009803922,1.0,0.0199999999999999,0.1246819795500888,-0.1413582153519709,0.3907221744521486
chr1,206587035,206587036,.,-0.3172739661778792,-,m:1,94,m:1,92,m:1.06,m:1.09,0.010638298,0.010869565,1.0,-0.0002312673450508,-0.0022422589221582,-0.2851974223682501,0.2896819402125666
chr1,206587036,206587037,.,3.2654303964032465,+,m:6,129,m:0,104,m:4.65,m:0.00,0.046511628,0.0,1.0,0.05,0.4347467283191563,0.1764526041251432,0.6930408525131695
chr1,206587037,206587038,.,0.3554657477290561,-,m:0,96,m:1,95,m:0.00,m:1.05,0.0,0.010526316,1.0,-0.0105263157894736,-0.2055573832286633,-0.0780825376001625,0.4891973040574893
chr1,206587052,206587053,.,1.2939141166874322,+,m:15,103,m:5,79,m:14.56,m:6.33,0.14563107,0.06329114,0.0672206466270944,0.0867088607594936,0.2744695525013241,-0.018654615262463,0.5675937202651112
chr1,206587053,206587054,.,0.6468850511539017,-,m:4,92,m:1,91,m:4.35,m:1.10,0.04347826,0.010989011,1.0,0.0324892498805542,0.2100686136475034,-0.0797051263219748,0.4998423536169817
chr1,206587055,206587056,.,0.8240961584137949,+,m:7,120,m:2,103,m:5.83,m:1.94,0.058333334,0.019417476,1.0,0.0399999999999999,0.2082668075293378,-0.0549970782295826,0.4715306932882582
chr1,206587056,206587057,.,-0.1328301483973177,-,m:2,88,m:1,91,m:2.27,m:1.10,0.022727273,0.010989011,1.0,0.0117382617382617,0.0926224100330959,-0.2004079200330805,0.3856527400992724
chr1,206587057,206587058,.,0.8381052034030745,+,m:5,128,m:1,108,m:3.91,m:0.93,0.0390625,0.009259259,1.0,0.03,0.2051561673718314,-0.0509306542165667,0.4612429889602296
chr1,206587058,206587059,.,0.7730840473929561,-,m:4,85,m:1,91,m:4.71,m:1.10,0.047058824,0.010989011,1.0,0.0360698125404007,0.2272950276279088,-0.0683525097862858,0.5229425650421036
chr1,206587066,206587067,.,0.5023537877198123,+,m:7,124,m:2,91,m:5.65,m:2.20,0.05645161,0.021978023,1.0,0.038021978021978,0.1821826888134914,-0.0883599876960417,0.4527253653230247
chr1,206587067,206587068,.,-0.345418609459216,-,m:0,77,m:0,86,m:0.00,m:0.00,0.0,0.0,1.0,0.0,0.0,-0.3075015470131084,0.3075015470131084
chr1,206587069,206587070,.,0.0040947992820861,+,m:3,124,m:1,99,m:2.42,m:1.01,0.024193548,0.01010101,1.0,0.0098989898989898,0.1110062302572703,-0.1531568272828534,0.3751692877973941
chr1,206587070,206587071,.,-0.1452891947864145,-,m:2,96,m:1,97,m:2.08,m:1.03,0.020833334,0.010309278,1.0,0.0105240549828178,0.0862672235596274,-0.195899153430041,0.3684336005492959
chr1,206587071,206587072,.,3.2006000671594848,+,m:10,126,m:1,102,m:7.94,m:0.98,0.07936508,0.009803922,1.0,0.07,0.3728139829480733,0.1117601007601145,0.633867865136032
chr1,206587072,206587073,.,0.2423030378140538,-,m:3,93,m:1,96,m:3.23,m:1.04,0.032258064,0.010416667,1.0,0.0218413978494623,0.1566902209140729,-0.1284785096185104,0.4418589514466563
chr1,206587073,206587074,.,3.383897793824701,+,m:6,126,m:0,106,m:4.76,m:0.00,0.04761905,0.0,1.0,0.05,0.43997595895592,0.1816584296012022,0.6982934883106379
chr1,206587074,206587075,.,0.350368154952605,-,m:1,91,m:0,91,m:1.10,m:0.00,0.010989011,0.0,1.0,0.0109890109890109,0.210042868466147,-0.0805215243779897,0.5006072613102839
chr1,206587077,206587078,.,2.1067426884500837,+,m:4,132,m:0,110,m:3.03,m:0.00,0.030303031,0.0,1.0,0.03,0.3499380965997337,0.0969078342234017,0.6029683589760657
chr1,206587078,206587079,.,0.9488854513772936,-,m:2,90,m:0,81,m:2.22,m:0.00,0.022222223,0.0,1.0,0.0222222222222222,0.2992578223694911,-0.0009226122442989,0.5994382569832812
chr1,206587081,206587082,.,0.241175267240294,+,m:1,132,m:0,105,m:0.76,m:0.00,0.007575758,0.0,1.0,0.01,0.1742982062772917,-0.0819970977465687,0.4305935103011523
chr1,206587082,206587083,.,-0.0494832795550621,-,m:5,62,m:3,63,m:8.06,m:4.76,0.08064516,0.04761905,1.0,0.0330261136712749,0.135910873342325,-0.214709362915391,0.4865311096000411
chr1,206587087,206587088,.,1.7425113385780833,+,m:9,116,m:2,102,m:7.76,m:1.96,0.077586204,0.019607844,1.0,0.06,0.2835740672184173,0.0175338723163575,0.5496142621204771
chr1,206587088,206587089,.,-0.3454482158155656,-,m:0,80,m:0,87,m:0.00,m:0.00,0.0,0.0,1.0,0.0,0.0,-0.3035999577521623,0.3035999577521623
chr1,206587089,206587090,.,-0.0873909167513602,+,m:1,119,m:2,106,m:0.84,m:1.89,0.008403362,0.018867925,1.0,-0.01,-0.0919949930513408,-0.1697708261729669,0.3537608122756486
chr1,206587090,206587091,.,-0.3169227609684526,-,m:1,91,m:1,95,m:1.10,m:1.05,0.010989011,0.010526316,1.0,0.0004626951995373,0.0044854852374836,-0.2830040655871096,0.291975036062077
chr1,206587092,206587093,.,0.0280122260459165,+,m:3,124,m:1,102,m:2.42,m:0.98,0.024193548,0.009803922,1.0,0.01,0.1139992115840787,-0.1479948104960028,0.3759932336641603
chr1,206587093,206587094,.,2.2932239196572937,-,m:4,93,m:0,85,m:4.30,m:0.00,0.043010753,0.0,1.0,0.043010752688172,0.4178130822434517,0.1237048674494669,0.7119212970374367
chr1,206587105,206587106,.,1.2743347769576303,+,m:6,127,m:1,106,m:4.72,m:0.94,0.047244094,0.009433962,1.0,0.04,0.2436480508863626,-0.0142043968493107,0.5015004986220359
chr1,206587106,206587107,.,4.079505714496264,-,m:10,60,m:1,57,m:16.67,m:1.75,0.16666667,0.01754386,0.0105882862584293,0.1491228070175438,0.5753814514225777,0.2128647923896748,0.9378981104554804
chr1,206587118,206587119,.,6.808077779580572,+,m:19,98,m:2,81,m:19.39,m:2.47,0.19387755,0.024691358,0.0004683563910061,0.1691861929957168,0.596322039802381,0.3020025247608676,0.8906415548438944
chr1,206587119,206587120,.,1.817388322514745,-,m:3,64,m:0,66,m:4.69,m:0.00,0.046875,0.0,1.0,0.046875,0.4364690287349192,0.0926279090313354,0.780310148438503
chr1,206587149,206587150,.,3.5058242509190336,+,m:6,123,m:0,108,m:4.88,m:0.00,0.048780486,0.0,1.0,0.05,0.4453985655553528,0.1869407630410087,0.703856368069697
chr1,206587150,206587151,.,0.3394570524985738,-,m:1,93,m:0,91,m:1.08,m:0.00,0.010752688,0.0,1.0,0.010752688172043,0.2077638161084573,-0.0812341804574512,0.496761812674366
chr1,206587153,206587154,.,-0.2249144013397312,+,m:2,124,m:1,105,m:1.61,m:0.95,0.016129032,0.00952381,1.0,0.01,0.059196887241333,-0.2007354668824847,0.3191292413651508
chr1,206587154,206587155,.,-0.0957908814707764,-,m:2,77,m:1,85,m:2.60,m:1.18,0.025974026,0.011764706,1.0,0.014209320091673,0.1063830344913172,-0.2019718078219938,0.4147378768046283
chr1,206587174,206587175,.,11.105692191530409,+,m:20,97,m:0,67,m:20.62,m:0.00,0.20618556,0.0,3.3546878826e-05,0.2061855670103092,0.942671080164426,0.6313226025166377,1.2540195578122146
chr1,206587175,206587176,.,0.3833415954516113,-,m:3,77,m:1,90,m:3.90,m:1.11,0.038961038,0.011111111,1.0,0.0278499278499278,0.1861695915280473,-0.1180867993315704,0.490425982387665
chr1,206587177,206587178,.,-0.3457037712732926,+,m:0,119,m:0,99,m:0.00,m:0.00,0.0,0.0,1.0,0.0,0.0,-0.2666154176166497,0.2666154176166497
chr1,206587178,206587179,.,1.221146291663899,-,m:5,90,m:1,92,m:5.56,m:1.09,0.055555556,0.010869565,1.0,0.0446859903381642,0.2669882322521658,-0.0235937062212157,0.5575701707255474
chr1,206587181,206587182,.,0.2964703276995806,+,m:1,106,m:0,95,m:0.94,m:0.00,0.009433962,0.0,1.0,0.01,0.1945639137212877,-0.0823414603554962,0.4714692877980717
chr1,206587182,206587183,.,0.3957559663037671,-,m:9,58,m:5,60,m:15.52,m:8.33,0.15517241,0.083333336,0.2209241796199402,0.0718390804597701,0.224098003097379,-0.1368124599137294,0.5850084661084876
chr1,206587216,206587217,.,0.2592930512416274,+,m:1,122,m:0,101,m:0.82,m:0.00,0.008196721,0.0,1.0,0.01,0.1813197693215488,-0.0823497456629967,0.4449892843060944
chr1,206587217,206587218,.,-0.1317917040815359,-,m:2,84,m:1,87,m:2.38,m:1.15,0.023809524,0.011494253,1.0,0.0123152709359605,0.0950092256692203,-0.2048013006899274,0.394819752028368
chr1,206587230,206587231,.,2.2309877729896925,+,m:4,117,m:0,104,m:3.42,m:0.00,0.034188036,0.0,1.0,0.03,0.3719403560751944,0.1078000800501439,0.636080632100245
chr1,206587231,206587232,.,0.1113536213011912,-,m:3,93,m:1,84,m:3.23,m:1.19,0.032258064,0.011904762,1.0,0.0203533026113671,0.1425172225917744,-0.1525042367158139,0.4375386818993628
chr1,206587241,206587242,.,-0.198799615335929,+,m:4,132,m:2,102,m:3.03,m:1.96,0.030303031,0.019607844,1.0,0.0099999999999999,0.0689586880877548,-0.1894273056310061,0.3273446818065157
chr1,206587242,206587243,.,-0.1147167335000745,-,m:2,87,m:1,93,m:2.30,m:1.08,0.022988506,0.010752688,1.0,0.0122358175750834,0.096649422908627,-0.1956872116637546,0.3889860574810088
chr1,206587244,206587245,.,0.0434738877670497,+,m:3,130,m:1,109,m:2.31,m:0.92,0.023076924,0.0091743115,1.0,0.01,0.11314328096019,-0.141400280558004,0.3676868424783842
chr1,206587245,206587246,.,0.3671969765975973,-,m:0,92,m:1,89,m:0.00,m:1.12,0.0,0.011235955,1.0,-0.0112359550561797,-0.2123986008915474,-0.0790073802429214,0.5038045820260163
chr1,206587270,206587271,.,1.1790107761778472,+,m:7,93,m:2,92,m:7.53,m:2.17,0.07526882,0.02173913,1.0,0.0535296867695184,0.2598678802172479,-0.0283351662727673,0.5480709267072632
chr1,206587271,206587272,.,1.3009241354347978,-,m:4,57,m:1,81,m:7.02,m:1.23,0.07017544,0.012345679,1.0,0.0578297595841455,0.3135318270348664,-0.0253183344489024,0.6523819885186352
chr1,206587272,206587273,.,0.1125093943459774,+,m:3,106,m:1,96,m:2.83,m:1.04,0.028301887,0.010416667,1.0,0.0195833333333333,0.1335907441388122,-0.1425530111818817,0.4097344994595061
chr1,206587273,206587274,.,4.357076448154231,-,m:6,77,m:0,88,m:7.79,m:0.00,0.077922076,0.0,1.0,0.0779220779220779,0.5658077402789643,0.259961346254641,0.8716541343032875
chr1,206587276,206587277,.,-0.018894819269235,+,m:3,129,m:1,100,m:2.33,m:1.00,0.023255814,0.01,1.0,0.01,0.1058570049221992,-0.1552815382975976,0.3669955481419961
chr1,206587277,206587278,.,0.3202402948226677,-,m:5,75,m:2,73,m:6.67,m:2.74,0.06666667,0.02739726,1.0,0.039269406392694,0.1897419266490757,-0.1325035923480714,0.5119874456462229
chr1,206587285,206587286,.,0.0822190079064171,+,m:7,108,m:3,84,m:6.48,m:3.57,0.06481481,0.035714287,1.0,0.0242857142857142,0.1345911072300037,-0.150541696533236,0.4197239109932436
chr1,206587286,206587287,.,-0.0573679513145748,-,m:2,74,m:1,87,m:2.70,m:1.15,0.027027028,0.011494253,1.0,0.0155327741534638,0.1154619418836152,-0.1944837062121338,0.4254075899793643
chr1,206587288,206587289,.,-0.3109011701508848,+,m:3,128,m:2,103,m:2.34,m:1.94,0.0234375,0.019417476,1.0,0.0,0.0277919511372169,-0.2316441946529197,0.2872280969273536
chr1,206587289,206587290,.,1.096181775820412,-,m:2,90,m:0,94,m:2.22,m:0.00,0.022222223,0.0,1.0,0.0222222222222222,0.2992578223694911,0.0102085895658665,0.5883070551731157
chr1,206587310,206587311,.,0.3694646427925363,+,m:4,129,m:1,105,m:3.10,m:0.95,0.031007752,0.00952381,1.0,0.0199999999999999,0.1585351271593723,-0.0990771253634167,0.4161473796821615
chr1,206587311,206587312,.,-0.3455479907336212,-,m:0,89,m:0,94,m:0.00,m:0.00,0.0,0.0,1.0,0.0,0.0,-0.2898776325595995,0.2898776325595995
chr1,206587313,206587314,.,1.2739996043876545,+,m:0,131,m:2,106,m:0.00,m:1.89,0.0,0.018867925,1.0,-0.02,-0.2755924513581893,0.0195372020685334,0.5316477006478452
chr1,206587314,206587315,.,-0.1038806889229704,-,m:2,89,m:1,97,m:2.25,m:1.03,0.02247191,0.010309278,1.0,0.012162631761844,0.097527305639587,-0.1901619832018002,0.3852165944809742
chr1,206587344,206587345,.,1.1160200949284445,+,m:14,111,m:4,75,m:12.61,m:5.33,0.12612613,0.053333335,0.0840066638538608,0.0766666666666666,0.2600451856659142,-0.0329175902390782,0.5530079615709067
chr1,206587345,206587346,.,1.7776045522949175,-,m:3,87,m:0,88,m:3.45,m:0.00,0.03448276,0.0,1.0,0.0344827586206896,0.3735589214591735,0.0772353816708374,0.6698824612475096
chr1,206587373,206587374,.,0.8262604603906425,+,m:2,124,m:0,98,m:1.61,m:0.00,0.016129032,0.0,1.0,0.02,0.2546880504535675,-0.0102233800535718,0.519599480960707
chr1,206587374,206587375,.,0.7647862004040746,-,m:6,80,m:2,80,m:7.50,m:2.50,0.075,0.025,1.0,0.0499999999999999,0.2372506126172996,-0.0726469035349811,0.5471481287695805
chr1,206587376,206587377,.,0.1591548789012904,+,m:1,95,m:0,62,m:1.05,m:0.00,0.010526316,0.0,1.0,0.0105263157894736,0.2055573832286633,-0.114435463372456,0.5255502298297827
chr1,206587377,206587378,.,0.197051488564071,-,m:1,52,m:0,37,m:1.92,m:0.00,0.01923077,0.0,1.0,0.0192307692307692,0.2782468279512469,-0.1432948893916313,0.6997885452941253
chr1,206587397,206587398,.,0.9134061889214422,+,m:10,126,m:3,97,m:7.94,m:3.09,0.07936508,0.030927835,1.0,0.0490721649484536,0.2176035505796735,-0.047142434607611,0.4823495357669581
chr1,206587398,206587399,.,-0.316528314770693,-,m:1,80,m:1,76,m:1.25,m:1.32,0.0125,0.013157895,1.0,-0.0006578947368421,-0.0058465548834009,-0.3081020811341544,0.3197951909009563
chr1,206587409,206587410,.,-0.29697233576195,+,m:3,118,m:2,100,m:2.54,m:2.00,0.025423728,0.02,1.0,0.0099999999999999,0.0364692437388477,-0.2299314393975427,0.3028699268752382
chr1,206587410,206587411,.,4.448506353706165,-,m:6,57,m:0,66,m:10.53,m:0.00,0.10526316,0.0,0.1797645258196318,0.1052631578947368,0.6608452983784948,0.3064473075210252,1.0152432892359644
chr1,206587433,206587434,.,5.009924451258144,+,m:9,114,m:0,89,m:7.89,m:0.00,0.078947365,0.0,1.0,0.08,0.5696213074392948,0.2923859095216483,0.8468567053569414
chr1,206587434,206587435,.,0.1661947089246496,-,m:3,94,m:1,90,m:3.19,m:1.11,0.031914894,0.011111111,1.0,0.0208037825059101,0.1480122459079573,-0.1410369868956671,0.4370614787115819
chr1,206587505,206587506,.,1.8210191254125332,+,m:7,115,m:1,98,m:6.09,m:1.02,0.060869563,0.010204081,1.0,0.0497959183673469,0.296207637205352,0.0267590351677755,0.5656562392429285
chr1,206587506,206587507,.,0.9640230546711166,-,m:2,67,m:0,61,m:2.99,m:0.00,0.029850746,0.0,1.0,0.0298507462686567,0.3472900190802602,0.0004327846962931,0.6941472534642272
chr1,206587512,206587513,.,0.3333768922971103,+,m:4,124,m:1,98,m:3.23,m:1.02,0.032258064,0.010204081,1.0,0.0197959183673469,0.1587947394535172,-0.1061166910536222,0.4237061699606567
chr1,206587513,206587514,.,1.0879064750765224,-,m:2,85,m:0,88,m:2.35,m:0.00,0.023529412,0.0,1.0,0.0235294117647058,0.3080020007471467,0.0099305758690007,0.6060734256252926
chr1,206587525,206587526,.,-0.3188844052392028,+,m:4,125,m:3,108,m:3.20,m:2.78,0.032,0.027777778,1.0,0.0,0.0248108485221,-0.2326784400320614,0.2823001370762615
chr1,206587526,206587527,.,0.3882938998842178,-,m:0,85,m:1,79,m:0.00,m:1.27,0.0,0.012658228,1.0,-0.0126582278481012,-0.2254950283222514,-0.0808049785436991,0.5317950351882019
chr1,206587539,206587540,.,-0.234401356461035,+,m:2,126,m:1,104,m:1.59,m:0.96,0.015873017,0.009615385,1.0,0.01,0.0562159383933197,-0.2034470594776575,0.3158789362642971
chr1,206587540,206587541,.,3.603476781699669,-,m:7,51,m:1,72,m:13.73,m:1.39,0.13725491,0.013888889,0.0303351916896143,0.1233660130718954,0.522798658687595,0.1640838461885048,0.8815134711866852
chr1,206587552,206587553,.,8.225862710272281,+,m:13,118,m:0,104,m:11.02,m:0.00,0.11016949,0.0,0.0286453392053812,0.11,0.6766720277289611,0.4130589783294101,0.940285077128512
chr1,206587553,206587554,.,-0.3455699705271513,-,m:0,91,m:0,96,m:0.00,m:0.00,0.0,0.0,1.0,0.0,0.0,-0.2867560448244083,0.2867560448244083
chr1,206587730,206587731,.,-0.2740384324775391,+,m:3,106,m:2,96,m:2.83,m:2.08,0.028301887,0.020833334,1.0,0.0091666666666666,0.0483839478207658,-0.227759807499928,0.3245277031414597
chr1,206587731,206587732,.,1.1717240343037645,-,m:2,75,m:0,84,m:2.67,m:0.00,0.026666667,0.0,1.0,0.0266666666666666,0.3280678860539442,0.0166981643886877,0.6394376077192008
chr1,206587744,206587745,.,1.3769678545917543,+,m:16,92,m:6,76,m:17.39,m:7.89,0.17391305,0.078947365,0.1663480058221431,0.0949656750572082,0.2907264193487836,-0.0130835508300516,0.5945363895276189
chr1,206587745,206587746,.,-0.3445250411620719,-,m:0,38,m:0,60,m:0.00,m:0.00,0.0,0.0,1.0,0.0,0.0,-0.4063438633416889,0.4063438633416889
chr1,206587761,206587762,.,-0.3236253537696143,+,m:2,118,m:2,105,m:1.69,m:1.90,0.016949153,0.01904762,1.0,0.0,-0.015791079964375,-0.2471538912186523,0.2787360511474023
chr1,206587762,206587763,.,0.3676689345693944,-,m:1,87,m:0,90,m:1.15,m:0.00,0.011494253,0.0,1.0,0.0114942528735632,0.2148354169813696,-0.079846742088243,0.5095175760509822
chr1,206587798,206587799,.,1.852853122593217,+,m:3,112,m:9,96,m:2.68,m:9.38,0.026785715,0.09375,1.0,-0.06375,-0.2935624713366467,0.0209566468952375,0.5661682957780559
chr1,206587799,206587800,.,0.1531837372755831,-,m:3,69,m:7,85,m:4.35,m:8.24,0.04347826,0.08235294,1.0,-0.0388746803069053,-0.1620173352397917,-0.1555782400231212,0.4796129105027046
chr1,206587862,206587863,.,0.0520870276958476,+,m:3,124,m:1,105,m:2.42,m:0.95,0.024193548,0.00952381,1.0,0.01,0.1168625740521111,-0.1430697800717066,0.3767949281759289
chr1,206587863,206587864,.,1.0606276372245702,-,m:1,84,m:5,89,m:1.19,m:5.62,0.011904762,0.056179777,1.0,-0.0442750133761369,-0.2599470118700392,-0.0382041432288393,0.5580981669689178
chr1,206587962,206587963,.,0.1700693972764497,+,m:17,107,m:9,83,m:15.89,m:10.84,0.1588785,0.10843374,1.0,0.0515662650602409,0.1488612281324883,-0.1378165015561947,0.4355389578211714
chr1,206587963,206587964,.,8.372612959069727,-,m:0,72,m:13,82,m:0.00,m:15.85,0.0,0.15853658,0.0010299036402862,-0.1585365853658536,-0.819034468332045,0.5024896002314618,1.135579336432628
chr1,206587995,206587996,.,-0.1639970903924563,+,m:11,100,m:13,94,m:11.00,m:13.83,0.11,0.13829787,1.0,-0.0282978723404255,-0.085945478466902,-0.1956236452058027,0.3675146021396068
chr1,206587996,206587997,.,5.873160927075162,-,m:3,81,m:18,86,m:3.70,m:20.93,0.037037037,0.20930232,0.0015501140844549,-0.1722652885443583,-0.5630370855724025,0.2595679053226474,0.8665062658221576
chr1,206588088,206588089,.,5.505648146003523,+,m:0,130,m:7,103,m:0.00,m:6.80,0.0,0.067961164,1.0,-0.07,-0.5274811944587956,0.2689364208858671,0.7860259680317241
chr1,206588089,206588090,.,-0.3376525524262774,-,m:5,85,m:5,88,m:5.88,m:5.68,0.05882353,0.056818184,1.0,0.0020053475935828,0.0085920354118314,-0.2894793894663145,0.3066634602899773
chr1,206588173,206588174,.,31.504226706982024,+,m:22,111,m:72,98,m:19.82,m:73.47,0.1981982,0.7346939,8.12e-14,-0.5346938775510204,-1.136610552140915,0.8649374093420574,1.4082836949397728
chr1,206588174,206588175,.,43.24363274475286,-,m:4,81,m:63,90,m:4.94,m:70.00,0.049382716,0.7,0.0,-0.6506172839506172,-1.5341269605478984,1.2339465259341085,1.8343073951616888
chr1,206588704,206588705,.,0.7146241544252234,+,m:48,118,m:51,101,m:40.68,m:50.50,0.40677965,0.5049505,0.2305146302321097,-0.09,-0.1974392855172588,-0.0682465844834641,0.4631251555179818
chr1,206588705,206588706,.,5.917507360117895,-,m:21,79,m:45,84,m:26.58,m:53.57,0.2658228,0.53571427,0.0016983358836123,-0.2698915009041591,-0.558916770662657,0.2517397636312784,0.8660937776940356
chr1,206588908,206588909,.,-0.2940304681974055,+,m:59,94,m:54,83,m:62.77,m:65.06,0.62765956,0.6506024,1.0,-0.0229428351704691,-0.047778132991691,-0.247432333612694,0.3429885995960762
chr1,206588909,206588910,.,10.579471739404454,-,m:24,61,m:65,84,m:39.34,m:77.38,0.39344263,0.77380955,1.73623290141e-05,-0.3803669008587041,-0.7942779279823653,0.464571410920921,1.1239844450438097
chr1,206588990,206588991,.,0.0785301769354873,+,m:97,127,m:87,107,m:76.38,m:81.31,0.7637795,0.8130841,1.0,-0.05,-0.1209043404244512,-0.1362905109142033,0.3780991917631057
chr1,206588991,206588992,.,-0.1935684630227285,-,m:50,60,m:59,68,m:83.33,m:86.76,0.8333333,0.86764705,1.0,-0.034313725490196,-0.0963729183191546,-0.2507817376470751,0.4435275742853843
chr1,206589158,206589159,.,0.8048661552400063,+,m:102,126,m:90,102,m:80.95,m:88.24,0.8095238,0.88235295,0.3871603885847534,-0.0699999999999999,-0.2030553194768121,-0.0579985627111466,0.4641092016647708
chr1,206589159,206589160,.,0.0390002602030392,-,m:52,68,m:48,58,m:76.47,m:82.76,0.7647059,0.82758623,0.6669230882308719,-0.0628803245436105,-0.1565038133351648,-0.1938161691286581,0.5068237957989878
chr1,206589212,206589213,.,2.09804849928787,+,m:98,114,m:67,91,m:85.96,m:73.63,0.8596491,0.73626375,0.1002438659768706,0.1237362637362636,0.3106351788834458,0.0351159592389495,0.586154398527942
chr1,206589213,206589214,.,1.4774905987728744,-,m:79,89,m:68,87,m:88.76,m:78.16,0.8876405,0.7816092,0.1620136758224636,0.1060312540359033,0.28888427411052,-0.0066104936061398,0.5843790418271798
